;Rating;User_ID;Item_ID
73;1;23016;B076DJ9DKT
74;1;7438;B07YBD39JB
75;1;31873;B01NBX53PO
76;1;70144;B0BLTGMVX2
77;1;23715;B002QB1E8I
78;1;79558;B00E8FRE2K
79;1;40976;B01M6WK1K5
80;1;41468;B07B6LVFQF
81;1;37138;B09GFF83K4
82;1;92108;B099NDVMLT
83;1;36588;B0988FCCCN
84;1;56965;B000AS5GLK
85;1;57405;B07Q2GJRS1
86;1;34624;B07GLT8PH1
87;1;1684;B004QMSTGA
88;1;4059;B00JVUF2EE
89;1;64422;B07N17VGJS
90;1;12289;B07LFSX37W
91;1;7565;B07MMKRZ64
92;1;53384;B077GY588F
93;1;67301;B087Q12M7H
94;1;73309;B0875LX8T4
95;1;70945;B00NXZ0HQ6
96;1;97079;B01LYYFFEK
97;1;10329;B0756YW7BH
98;1;10389;B07TGF2MXC
99;1;81996;B00HZ15TEY
100;1;97578;B09BF5MSGQ
101;1;85900;B077PF4TJK
102;1;31487;B07H5HMGM7
103;1;67041;B00BLQ87C0
104;1;7900;B07FQ9SG4G
105;1;38516;B07BZF523D
106;1;89557;B07F2FGCBB
107;1;52491;B07H2BZQ2B
108;1;36814;B01M17LSEE
109;1;91501;B0BSF2N5F2
110;1;77484;B081WWKLXV
111;1;15224;B00F9XIRF8
112;1;78365;B06XR1BQ8B
113;1;17778;B09JPSWW29
114;1;39847;B07KR5NVWC
115;1;91464;B01AVEVR2E
116;1;1966;B071V9CK7K
117;1;23162;B074TGH6LT
118;1;34574;B075MC2MDM
119;1;89579;B0789FVP3P
120;1;32631;B01MZ6SJR8
121;1;23018;B00IRRDRPS
122;1;22491;B0BB1WQ632
123;1;35714;B09X1VJFF2
124;1;61973;B09M6WVFXV
125;1;11507;B07B62VD29
126;1;9182;B002QB1E8I
127;1;56650;B0794XPBL4
128;1;53197;B013J9XJ38
129;1;68031;B005L76PD8
130;1;69593;B073X7SV14
131;1;461;B071P248JV
132;1;15096;B0739T75CR
133;1;85072;B0779CWQ87
134;1;68781;B0C4M5LJN1
135;1;80320;B00KIU4ASA
136;1;34003;B017MQWT80
137;1;16374;B0BL6P9D5H
138;1;86987;B00L5E0QTU
139;1;84322;B09V1VMXVQ
140;1;74253;B07D1L3HJ2
141;1;68188;B07FFVM52W
142;1;52183;B005NYNW9O
143;1;57348;B09Z38GLBW
144;1;88192;B004N7DBE8
145;1;27110;B01FGOE8DY
146;1;54454;B07BJ82YMH
147;1;69524;B07DZX25YQ
148;1;63607;B07BQNFCW7
149;1;63497;B0026MROIG
150;1;78188;B07RV7KG7H
151;1;86479;B00I4R2T1E
152;1;68475;B00W6SV3IM
153;1;61930;B0184YPMAG
154;1;80964;B07RDXY7QL
155;1;46442;B00U7L63JO
156;1;65809;B07682MTMF
157;1;53;B0095ZH87E
158;1;10296;B000O3U0PI
159;1;67727;B08C7ZB163
160;1;4577;B071JVHHPT
161;1;17576;B08JH5T18J
162;1;31052;B081BDVTQ9
163;1;59684;B082F67Q9H
164;1;32513;B001VH7UO0
165;1;65766;B07D1Z477D
166;1;43460;B01BH8KLH0
167;1;85400;B07C1Z2JLC
168;1;82054;B00R2PJIQ8
169;1;95073;B0BLXKXJ6P
170;1;37857;B07CKJNNM9
171;1;89646;B074GXFV5X
172;1;34831;B010Q3ISIG
173;1;48771;B017L16QQW
174;1;61148;B082LJCH53
175;1;48745;B01BH08PJY
176;1;8361;B01AH00BUQ
177;1;85857;B00PKWINTI
178;1;82133;B00JDV4THW
179;1;57093;B071CGC2DK
180;1;28597;B078YQC931
181;1;82029;B09ZKBQBHX
182;1;11116;B07F98Z2WT
183;1;69177;B00L5FXHAE
184;1;5241;B07K2WCSHF
185;1;251;B01FZLGAPW
186;1;47425;B06XX36BPM
187;1;21135;B073CG5FWH
188;1;34483;B07BZR9PSX
189;1;61678;B00NAXGOCW
190;1;50018;B06XGRY2CS
191;1;22843;B00RLFMBKO
192;1;61146;B07JHPXCJH
193;1;87639;B08PVG4MDJ
194;1;21020;B00BLQ87C0
195;1;29727;B06WW6J749
196;1;85546;B074ZP3SCB
197;1;94335;B07FXYH7MV
198;1;28096;B077PHQXK2
199;1;53222;B09M7KF9VQ
200;1;66190;B00MOULK2Q
201;1;11186;B00XR6Z9RI
202;1;52130;B0742ND48C
203;1;72648;B077T83H3M
204;1;60722;B06Y2C91VF
205;1;8114;B072JZR16M
206;1;21719;B07FDZVH99
207;1;90371;B077RW6944
208;1;38725;B01H2HQ34A
209;1;59389;B00VLMW2Q6
210;1;65570;B08DKWMNHK
211;1;33341;B074QQNM34
212;1;19310;B07918QBZ3
213;1;96281;B01AFXJRSM
214;1;32875;B08SLN3D8D
215;1;590;B00L15SGHW
216;1;35906;B01JQHVH04
217;1;1170;B07NVZ9DWG
218;1;64577;B0BDQ22VNJ
219;1;90595;B0026MRR1A
220;1;49894;B07QTFMNSF
221;1;47656;B07VBJP599
222;1;80303;B081M2FBP7
223;1;71973;B07YW8WTN6
224;1;34624;B06Y2C91VF
225;1;35269;B08G5CDK6C
226;1;78322;B01FY9XE5O
227;1;81439;B08KYCY7NS
228;1;40348;B07VC4SXGN
229;1;14926;B00UOYI1YE
230;1;51386;B07BXZ8LK8
231;1;87863;B000AS5GLK
232;1;41750;B01CH539GM
233;1;56830;B0794XPBL4
234;1;24549;B07F8J4RJB
235;1;3483;B07455PWF3
236;1;82650;B07MTZCPYS
237;1;95124;B00NTJ7HD2
238;1;85812;B017L16QQW
239;1;39335;B01L340VKU
240;1;9190;B07BRXRSL9
241;1;38235;B07HGR3XNL
242;1;8772;B003AOBGGU
243;1;76389;B009YT0TRM
244;1;88467;B01EIP9G1G
245;1;39437;B08MW56G3G
246;1;81087;B06VV1HQ79
247;1;23169;B071ZVF5HP
248;1;52829;B011NYPJF2
249;1;46965;B073YRJX4X
250;1;35614;B00DVFWF40
251;1;60225;B07F9LR4QQ
252;1;58095;B09ZB7R3LZ
253;1;5239;B089LVKNY4
254;1;424;B073HMPC7W
255;1;33762;B07BVZ4JM3
256;1;71544;B01L340VKU
257;1;45979;B0756KF8MY
258;1;50554;B00B1I8L1A
259;1;11116;B07N3J91FP
260;1;11180;B00KNWXIX6
261;1;18054;B01IHH663C
262;1;60752;B002R0F9NY
263;1;62019;B0797KBCFF
264;1;49970;B07L8HNXSX
265;1;58095;B079LDT946
266;1;88045;B002OHE3DC
267;1;18135;B079Q62GV8
268;1;52130;B00NAXGOCW
269;1;49787;B07QSHXG9V
270;1;80722;B0777RNN5L
271;1;30594;B00FT71IMS
272;1;60440;B004QMSTGA
273;1;16;B002CQU30W
274;1;49659;B00U8TG19W
275;1;14911;B01N5756RG
276;1;25452;B07C1RB27X
277;1;45730;B06XKJWMK2
278;1;96281;B00STKNTGU
279;1;88796;B094VFFL9Q
280;1;16145;B016YRTP0S
281;1;75953;B0739RJ85H
282;1;3776;B07H4KBBHN
283;1;96296;B00E8FRE2K
284;1;90647;B073PTFX5P
285;1;68188;B092ZTJ922
286;1;76226;B088LQMK7Z
287;1;12707;B09GZCXXLL
288;1;45364;B07ZW5JS6Y
289;1;1170;B07P82833G
290;1;79053;B075NPX84F
291;1;16753;B07YXN6WZF
292;1;37857;B00XKXHWVE
293;1;17327;B09KXJWBVW
294;1;28176;B077KCNZH9
295;1;69780;B001D777K0
296;1;89165;B071VFPLMW
297;1;23459;B07BR6L78D
298;1;40902;B09FXR6XNS
299;1;82485;B077B5KYT6
300;1;85178;B08CYCZGGK
301;1;10939;B00FLO4W6S
302;1;56157;B017MY5OIY
303;1;34907;B079WWFNNL
304;1;21362;B015UK4RS0
305;1;45780;B0028N7HFI
306;1;17671;B00OPTO64I
307;1;54353;B08HL8Q2XG
308;1;73651;B07C1Z3TKP
309;1;52871;B010GNGBJ4
310;1;16243;B01HONROXG
311;1;72040;B01CEFTRF2
312;1;37136;B07L6HSX7Z
313;1;96815;B07PLZ2SPK
314;1;30701;B07ZSTNF5N
315;1;27900;B07VRW5Q3Q
316;1;86171;B07BQCT8YZ
317;1;85253;B001AS5TPC
318;1;76654;B01HSM5RU0
319;1;97407;B074HPTHK4
320;1;32875;B01M043SHM
321;1;73847;B0BS8TCF82
322;1;52715;B07N8GQQVJ
323;1;78240;B07455PWF3
324;1;21480;B016CE49W2
325;1;4296;B08V18MN89
326;1;88797;B009IWAUTM
327;1;70937;B09RPDTR49
328;1;38021;B07555LR4K
329;1;58593;B07BXZ8LK8
330;1;89755;B001CE63EK
331;1;62096;B009YR3E58
332;1;94741;B0BG1Y1TD4
333;1;92296;B07RHQ15R1
334;1;19811;B075XJC2D9
335;1;15666;B077QC3WW2
336;1;38805;B09M8PMH3G
337;1;69877;B00PY3SWOO
338;1;58124;B076ZVW5X1
339;1;95526;B01MYGAMBH
340;1;50246;B06XP7L469
341;1;11151;B092RZM3CY
342;1;55789;B01DSR46TW
343;1;68622;B000AS5GLK
344;1;27900;B08F3BQP49
345;1;76838;B071CZFRF9
346;1;76722;B00K5PX4TO
347;1;28597;B07C93X96T
348;1;90479;B01JOA9KNO
349;1;18981;B072KNHV99
350;1;82613;B01HZR3P02
351;1;76226;B019RMY1U6
352;1;18438;B00O971DN8
353;1;83821;B075FLG173
354;1;21848;B07C5KFS4C
355;1;66437;B07DVQYR29
356;1;88323;B01APLBHHI
357;1;96599;B07GXBNRR8
358;1;75552;B08LMPG63T
359;1;52080;B073XCRSY8
360;1;38706;B07DVQJC2M
361;1;38120;B07G47G23D
362;1;61356;B01CJEUE3C
363;1;59998;B072BB441D
364;1;38599;B071JS37QX
365;1;84194;B00QPZ75I4
366;1;57007;B0948SQQX3
367;1;91919;B01C14Q4NE
368;1;80669;B0716HYXRT
369;1;28148;B09YCSKDD8
370;1;22003;B073X7SV14
371;1;16827;B01H6NY2FW
372;1;28041;B00JQ0U30M
373;1;397;B072B5HHYH
374;1;4457;B006WW4WMM
375;1;76313;B07BFVMCNV
376;1;65161;B07RD9F9S5
377;1;37135;B00K1BV7CI
378;1;63260;B07H2J75D6
379;1;15759;B00VO81OBG
380;1;23193;B003JKSU78
381;1;86507;B00P1NBJMO
382;1;66027;B07BT5V64C
383;1;48013;B00L5DAH8G
384;1;74134;B0895KK264
385;1;4122;B00YHMMLXQ
386;1;36524;B0BS42VMWM
387;1;20712;B099N4YD1Q
388;1;8795;B000AS5GLK
389;1;35333;B008QR7HL4
390;1;40902;B07PJMBMH1
391;1;84866;B08129CKMG
392;1;61941;B00DG7AXHO
393;1;28046;B07S7CWLPQ
394;1;43683;B002G9U92C
395;1;47662;B075SBGXYH
396;1;67494;B075TKM5LC
397;1;72469;B077KCNZH9
398;1;77228;B0BDGJCPVT
399;1;66292;B097HXXLG6
400;1;87825;B01K1TSP6U
401;1;42197;B07J1C3BY1
402;1;40468;B078ST8FJJ
403;1;71544;B06ZY6C2SR
404;1;85463;B01LROWYLU
405;1;75871;B0721MPCX5
406;1;29786;B07567G43Z
407;1;84866;B08N9GTY4X
408;1;23121;B0B9NCDFNC
409;1;74669;B002OHE3DC
410;1;24345;B00YG3HYR4
411;1;18257;B00FR9LTPY
412;1;69479;B00W79HMVM
413;1;93010;B0BFWKQ8W1
414;1;12371;B09TRQGQHC
415;1;66267;B017B6Z0T6
416;1;84435;B019EK1Q90
417;1;26119;B000AS5GLK
418;1;8711;B07N7XJYZM
419;1;69840;B00DVQH4UY
420;1;4059;B00CYAP6VM
421;1;23321;B07BNB7WYS
422;1;63867;B00295SE1Q
423;1;24954;B08FD2LXB6
424;1;81301;B0B38PWYBX
425;1;5826;B076PG9YBG
426;1;15470;B01IBZJA4C
427;1;43865;B01FSIKPNK
428;1;15264;B005460EX8
429;1;8663;B00DKQQ1TU
430;1;20237;B07Q9JTFKW
431;1;31224;B07C1WC715
432;1;56325;B0B4TDRR22
433;1;17906;B01LX2CCVG
434;1;29797;B08YK3WPRH
435;1;35333;B016E3D9K4
436;1;37679;B0B9RV4188
437;1;17857;B07N4KDLGY
438;1;266;B01IIZ6TXK
439;1;3637;B07GQ4NRJ4
440;1;5250;B004DGJOWC
441;1;84519;B01JCYJKAK
442;1;10765;B00U7L63JO
443;1;62034;B097T5LW4W
444;1;96157;B06XKJWMK2
445;1;35742;B017MY5OIY
446;1;61321;B005460EX8
447;1;25461;B07VNJW2BP
448;1;37895;B07CRT7NFT
449;1;19169;B08M4YZ1J8
450;1;79677;B07PJ261TM
451;1;36111;B07JDDCL2F
452;1;38550;B072YT4YDH
453;1;37756;B081RDCKJQ
454;1;81591;B0B7X7BY9X
455;1;57338;B0002V310I
456;1;61168;B00MAAAW2E
457;1;23895;B000AS5GLK
458;1;93511;B07H89L1SW
459;1;64708;B09X1VJFF2
460;1;59561;B01N1V4V60
461;1;76838;B07VNJZHLR
462;1;73289;B013J9XJ38
463;1;29102;B01LZJDS88
464;1;85046;B08QTTRG5F
465;1;62119;B00JLATIIK
466;1;7129;B07GT7GJ6D
467;1;95392;B0B4RX3HL2
468;1;35331;B078HDBP3C
469;1;54046;B013J7YI9E
470;1;34603;B01NBX53PO
471;1;6715;B01BR6MK6C
472;1;90922;B019YN5UKI
473;1;61719;B00UOWREB2
474;1;79110;B07B68LJPX
475;1;23344;B07GT7GJ6D
476;1;33670;B00A51XGM8
477;1;67818;B00QWQ4ZC0
478;1;32810;B078HD74B3
479;1;15390;B07CQFJHBW
480;1;23654;B07BS242PB
481;1;56759;B0B3R95LV6
482;1;50028;B07DZCFPX7
483;1;45973;B0825SW1ZH
484;1;31052;B016M0UGO6
485;1;64983;B09381SQBM
486;1;28707;B07MMKRZ64
487;1;33203;B00O4UYUF8
488;1;6265;B01EHLC4KQ
489;1;10933;B07D59KX41
490;1;55307;B071H941N2
491;1;39169;B00JULWOOK
492;1;10920;B08JHF83YD
493;1;84968;B077HV621Q
494;1;18073;B01HO55N14
495;1;89683;B0746GCQLK
496;1;33113;B074Z5HQMP
497;1;29761;B0752WN1KY
498;1;89519;B076J9C1K1
499;1;32510;B004Q9I6KW
500;1;38457;B00JQ0U30M
501;1;27237;B00UOWREB2
502;1;12718;B00G4ZYFXI
503;1;14796;B00B1I6EP0
504;1;69463;B08765XX74
505;1;59510;B07T323WRG
506;1;53445;B074TYHFZK
507;1;23344;B002OHE3DC
508;1;80703;B00XKZ1XTO
509;1;64840;B0BRK82JCF
510;1;82309;B01BH8KLH0
511;1;94993;B000CESL4G
512;1;40826;B09PMMR6GS
513;1;75250;B00SSO7MXI
514;1;11475;B093PLNHVH
515;1;1428;B016E3D9K4
516;1;76180;B079FL997G
517;1;89693;B07P388CG2
518;1;30812;B07F2GQ8L2
519;1;46181;B09X64FK4R
520;1;96636;B00A6QDRYY
521;1;71957;B01FJKKWLW
522;1;91666;B06XPTP51C
523;1;95236;B09G6N5HD5
524;1;55790;B07PG4WQC9
525;1;13811;B0050I70QY
526;1;54465;B0BRK82JCF
527;1;5437;B07C1Z2JLC
528;1;66770;B009YR3E58
529;1;23215;B004MDMVOO
530;1;73222;B01H439QI2
531;1;401;B002OHE3DC
532;1;11000;B000AS5GLK
533;1;49124;B07536VTDH
534;1;48375;B00EJCM1UW
535;1;3581;B0774WTL87
536;1;93054;B00LBWWO1Y
537;1;30193;B005HMHOQ4
538;1;81366;B008EQIRL6
539;1;3691;B076BR282P
540;1;57569;B016CIWYZ2
541;1;66927;B016EDJ6QU
542;1;96203;B08QN71DFG
543;1;94689;B01DQCBHT6
544;1;16018;B01J9S379Y
545;1;18354;B01IQLNXOE
546;1;66067;B07FFK1DXH
547;1;2425;B0774WTL87
548;1;77736;B098DFTR7D
549;1;23836;B00VLMW2HK
550;1;32455;B073RBPMKG
551;1;48083;B00A7QV9HK
552;1;3055;B08CYCZGGK
553;1;12777;B002NPCOU4
554;1;92724;B00QPZ75I4
555;1;52451;B00DX4PFCS
556;1;66431;B000VII62K
557;1;49216;B07JZJSKBP
558;1;83153;B00MCJX6OO
559;1;42561;B08PPNG638
560;1;72761;B07C31TNGR
561;1;23020;B00KKV2MW8
562;1;72579;B07FQNGGHP
563;1;56215;B00DX4PFCS
564;1;73753;B081M4MPQ2
565;1;61146;B002R0F9NY
566;1;3739;B07JDDCL2F
567;1;43804;B00JWV9Y8C
568;1;23596;B08KDJH9QX
569;1;30848;B07TD8FJSX
570;1;43942;B09YZNL155
571;1;95742;B00MCJX6OO
572;1;81907;B09Q8YK6VQ
573;1;28375;B076LTZ62F
574;1;49649;B071KN3HHF
575;1;77068;B07XCHS8DH
576;1;90537;B071W1XL1B
577;1;90504;B07JKCMG78
578;1;37895;B07K598JQ1
579;1;2446;B000AS5GLK
580;1;53935;B07S48N5HC
581;1;74450;B09GXTCBMR
582;1;56836;B00LPA88ZS
583;1;27346;B00CSTT0DY
584;1;56592;B08PCB5QD7
585;1;66594;B08QHKRWMT
586;1;96157;B01KUWQX0S
587;1;19525;B07HJ18QRQ
588;1;75124;B00PY3SWOO
589;1;22230;B009VZLAPY
590;1;47412;B009YDCKNO
591;1;64367;B07835P8PZ
592;1;15028;B07FQNGGHP
593;1;70253;B01HSYHW1A
594;1;55722;B07JXTYR8M
595;1;4267;B09BJ6CJD7
596;1;46023;B000LUY0XC
597;1;20874;B01MD1K6SC
598;1;19878;B08BWK2QS7
599;1;72727;B07FFHMLGT
600;1;19878;B08KWFZJ5V
601;1;42693;B00SMML5AC
602;1;45232;B00BRCBBYY
603;1;33602;B08J7L6ZBN
604;1;14628;B089NQQNNV
605;1;2626;B08DCWH1DT
606;1;21772;B07GB2S1P7
607;1;1637;B07Z9XS87J
608;1;33310;B07THCT7F3
609;1;40035;B0864K9SZ1
610;1;21362;B00AQF9BRW
611;1;49762;B0756HTLXL
612;1;29336;B0012HT9AM
613;1;68447;B0897RGHKF
614;1;44022;B083T4L6LD
615;1;42675;B01DX7KSZ8
616;1;34959;B084BS9G1S
617;1;78145;B01LZJDS88
618;1;9798;B07YZ1JJVG
619;1;100;B00KERHO9E
620;1;11236;B07HGDJ7NX
621;1;48537;B07JJ7F9NT
622;1;34856;B079P89L9S
623;1;42268;B00328HREO
624;1;7253;B07BZRHRHB
625;1;7288;B01IIZ6TXK
626;1;80859;B0B46PSG8W
627;1;90642;B07N74VYT9
628;1;16861;B01IIZ6U6Q
629;1;7347;B07QMZGFFZ
630;1;45577;B08PCB5QD7
631;1;92579;B07KCN37Y4
632;1;26428;B01LZ469DF
633;1;26459;B078J44WWQ
634;1;43990;B00KBYMBJI
635;1;2747;B074JJGXPM
636;1;34836;B07CP7W4GX
637;1;61508;B01MYNBTUA
638;1;10854;B07B4QZHR1
639;1;13194;B06VT78693
640;1;25899;B08NSFSJT6
641;1;7426;B0B3T6TW2J
642;1;63607;B005L77N02
643;1;59831;B07H5HMGM7
644;1;57564;B07T91QRVV
645;1;70682;B01COV8VBM
646;1;42918;B0754QBK13
647;1;84851;B00KI7LQ26
648;1;78600;B01GOA0HAC
649;1;73656;B0179JUX0Q
650;1;37578;B01D3XLQEO
651;1;14651;B00VLMW2HK
652;1;59695;B06XXRT8X6
653;1;59421;B07C6G494T
654;1;16206;B0012G6KX2
655;1;23836;B07CLSPPZJ
656;1;29761;B07C9WDWCV
657;1;43789;B07FGHMNNS
658;1;7168;B08ZT2WBG7
659;1;41138;B016LIJ9E2
660;1;42893;B0978L97MQ
661;1;56403;B06Y11WSND
662;1;83259;B00L5DAH8G
663;1;10416;B00OIHV2F8
664;1;47656;B073W7QX6S
665;1;4312;B07PMFD8T2
666;1;52822;B01548AJQC
667;1;62034;B00UYJVW3G
668;1;72201;B07KK4KVCQ
669;1;8772;B09MMY5JGY
670;1;37338;B07SRVJ1Y2
671;1;76359;B09KXJWBVW
672;1;18976;B07BYS14XF
673;1;59099;B07GQP357Y
674;1;30544;B004N7DBE8
675;1;96057;B07CQJBFGS
676;1;1085;B07HCCKLTD
677;1;74140;B08GCYN37D
678;1;30465;B00TH5H34U
679;1;33617;B077KCNZH9
680;1;86323;B079GYKT23
681;1;19124;B07C342D73
682;1;64098;B011NYPJF2
683;1;84715;B009YR3E58
684;1;32406;B01LYB4RZ1
685;1;84456;B08SQ5XSJN
686;1;41522;B08M56835J
687;1;56759;B09MY9K11W
688;1;72496;B01KTLPNHE
689;1;19428;B094Z72KTW
690;1;18952;B016MDIF8C
691;1;87094;B07RD921VY
692;1;95409;B0B42ZQPX4
693;1;33670;B00YCJHY2C
694;1;973;B07J5Q52BQ
695;1;34742;B081WWKLXV
696;1;77570;B08TZRG2W9
697;1;8436;B01MEGS24D
698;1;72320;B002KKCZLA
699;1;11549;B00CXLGFIU
700;1;55324;B01LXJ90ZE
701;1;32704;B08575297S
702;1;32589;B07HJ1ZTRT
703;1;55803;B07L9L47VY
704;1;73518;B000AS5GLK
705;1;94224;B095LF8JL2
706;1;41138;B00BMPDY5A
707;1;22958;B00XBBAKG4
708;1;34254;B07ZXMLQ3Q
709;1;81315;B074X4WZ9M
710;1;88192;B079Y3K7SB
711;1;28080;B08XHFHKJY
712;1;22832;B07H955W5C
713;1;60053;B002DR2M6S
714;1;6040;B01DARAZXG
715;1;85425;B07GDQHN5K
716;1;1195;B01881L6QO
717;1;26862;B0797KBCFF
718;1;40915;B07YC5KWF4
719;1;97412;B015YUCIV4
720;1;15226;B000VKA1HQ
721;1;72727;B00I1B3IRM
722;1;66810;B00YCJHY2C
723;1;16997;B07H5Q9S23
724;1;70814;B07RLCJKQR
725;1;35716;B01HZR3P02
726;1;65946;B089724QZJ
727;1;47641;B07YMBKNX6
728;1;38141;B000A822PS
729;1;77510;B09QT3J1S7
730;1;60378;B002OHE4JK
731;1;58922;B07V8SN5C2
732;1;54356;B07BTLKY1H
733;1;79866;B016EDJ6QU
734;1;81429;B07J63PXNQ
735;1;90477;B00QX0RDLK
736;1;3270;B00CY7RBJ0
737;1;87987;B016MDIF8C
738;1;15625;B074TYHFZK
739;1;6916;B086R7WT1W
740;1;13766;B078JGN2J4
741;1;55801;B01FZKTPZ0
742;1;33189;B0BNZZTB2X
743;1;6715;B093PLNHVH
744;1;87352;B07CL6R3T9
745;1;12626;B07FHBPYV2
746;1;32386;B00L843JOQ
747;1;64760;B07BLMDBYP
748;1;24836;B013J7YI9E
749;1;29408;B000AS5GLK
750;1;51325;B01M17LSEE
751;1;7383;B076CHC2QC
752;1;86397;B07BQ5JD6G
753;1;31463;B09RZNYK8G
754;1;3138;B00DY1ER1K
755;1;12397;B07HLDS1FN
756;1;77255;B0014806C4
757;1;55168;B01A9D6Z5Q
758;1;40348;B07WW28Z9D
759;1;9381;B07TLWHXKV
760;1;72204;B017X3K25Y
761;1;46789;B071CGC2DK
762;1;89567;B0BL636RWM
763;1;16023;B09P8J1GXB
764;1;91379;B06WP4FY6T
765;1;31034;B09ZNXNYN2
766;1;70402;B08HL8Q2XG
767;1;91723;B01JGGIQ7M
768;1;88205;B0184YO5CW
769;1;75868;B07T9X4K3M
770;1;81785;B00G4ZYFXI
771;1;33998;B00MNAEA0Q
772;1;56947;B07DQ5FBQZ
773;1;30187;B07CJVVXTZ
774;1;102;B00L4JRDDS
775;1;96207;B073HM8XV6
776;1;55432;B08MJFF7TC
777;1;50230;B08R884S5D
778;1;31886;B06XX6N79V
779;1;58755;B07S7JHY1C
780;1;39931;B079JXZ5TM
781;1;7094;B07CCGVG5Q
782;1;79677;B01I2K8XSU
783;1;12040;B011MX939M
784;1;24836;B00RM5GKBE
785;1;23596;B01FLURUBA
786;1;78188;B0972JMZTZ
787;1;28811;B00W6SV3IM
788;1;45246;B01LNPJ2XG
789;1;46932;B073CFYSW9
790;1;72201;B07F2FGCBB
791;1;94412;B017U31OLS
792;1;78227;B01DJVEIE0
793;1;24997;B075JBSRQ4
794;1;649;B07BYVC7XW
795;1;27614;B01CJEUE3C
796;1;1091;B00SZSZXFQ
797;1;50230;B079JFD2PS
798;1;69853;B07CBS9FRZ
799;1;51676;B079J7HKF7
800;1;11349;B07FTD3RRZ
801;1;11549;B07Z8ZJVX9
802;1;63967;B078YHTR5F
803;1;62259;B00PKWIJ92
804;1;87343;B0B87MVM94
805;1;56255;B075ZW9Y2B
806;1;25008;B01F2MA1S6
807;1;85693;B07C79S7W6
808;1;79394;B07RNZ4M3C
809;1;14791;B075S1Z2C5
810;1;54465;B00A51XGM8
811;1;43669;B07FQKTF11
812;1;38706;B004DNWNDC
813;1;94687;B07MYWPB2Y
814;1;79775;B08QCK4WKW
815;1;67744;B099WJWHQS
816;1;7129;B085DPLPHB
817;1;86722;B07SN2GLRT
818;1;85748;B00MAAAW2E
819;1;58262;B06XSKCKPX
820;1;77228;B07C1Z2JLC
821;1;53756;B08GXPMYWG
822;1;48075;B07WV2DSYD
823;1;31034;B06XGRY2CS
824;1;86848;B086W6B9S2
825;1;41682;B08HL8Q2XG
826;1;44076;B01MU9DN40
827;1;34163;B07VWG9Q2D
828;1;10709;B07CBSVM2Y
829;1;76226;B0BJKW86MK
830;1;83715;B08B3TZT3D
831;1;28035;B07DVQJC2M
832;1;48278;B01NAJA7ZU
833;1;9806;B06XSGBX2T
834;1;52954;B000A822PS
835;1;67130;B00JKI50EO
836;1;31113;B075L52JFK
837;1;41131;B07H3M87D6
838;1;83259;B00KBOJ4DE
839;1;91482;B000AS5GLK
840;1;33189;B07CQHDGVC
841;1;67041;B00KZT5X26
842;1;36748;B0184YR452
843;1;30589;B00QXEW66S
844;1;10995;B074Z5HQMP
845;1;62682;B01FJKKWLW
